location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20190411T0000,3.7105286,14.170529,9.21678,47.0,97.0,71.625,1011.7,1017.8,1015.01245,1.2,0.0,90.5,24.666666,30.708334,88.875,130.21277,4539.0,2784.0442,1754.9557,2.0592,2.5385711,0.0,61.0,23.25,9.72,29.88,20.355001,7.0911775,26.67889,15.955265,354.3182,11.659777,32.831135,19.657171,357.94122,13.1041975,34.152596,24.253664,55.45829,18.504139,37.10795,26.716894,68.40533,27.567635,41.910244,33.883034,55.209732,6.9527545,25.49908,14.318555,45.727844,97.0,148.0,124.041664,1435.0,1476.0,1454.0416,2978.0,3006.0,2991.0417,5522.0,5553.0,5537.625,3.62,14.17,9.460417,-0.28,3.13,1.5050002,-7.21,-5.82,-6.3908334,5.23,17.74,11.199166,6.450012,15.200012,10.75209,0.271,0.312,0.29024997,0.3505125,8.549656,3.7174895
20190412T0000,0.72052866,12.760529,7.501779,51.0,85.0,62.833332,1016.9,1021.5,1019.00824,0.0,0.0,60.458332,0.45833334,0.0,60.458332,421.9149,6039.54,3840.828,2198.7122,1.8820801,3.0509462,0.0,48.0,10.5,10.799999,27.72,18.044998,7.2359104,22.751316,14.290891,350.308,6.130579,28.227306,16.553682,353.66605,12.218805,32.41799,24.031647,57.499504,9.47012,26.302181,19.245687,69.45487,8.0899935,31.394394,19.310577,9.172028,12.7279215,32.85678,23.859894,322.9161,141.0,171.0,155.20833,1467.0,1481.0,1473.8334,3000.0,3007.0,3003.0417,5535.0,5551.0,5541.9585,0.75,11.89,7.277084,-2.98,0.44,-1.2424998,-7.91,-5.56,-6.5475,1.91,19.18,10.43,4.3200073,16.380005,10.226258,0.264,0.271,0.26879165,0.96380854,7.2101865,4.260595
20190413T0000,2.0705285,7.9405284,5.3176117,55.0,80.0,65.666664,1018.7,1021.2,1020.0583,0.0,0.0,71.75,0.0,1.125,71.75,206.33243,5225.1895,3266.4097,1958.7803,1.4688001,2.1788979,0.0,10.0,2.5416667,6.12,24.48,17.13,6.12,24.57511,15.699828,343.42407,8.39657,26.341572,19.133036,347.3867,7.491114,33.121956,16.769556,4.97258,2.16,26.282463,13.837655,344.24884,18.455048,33.636406,24.36738,271.40097,32.86861,68.040955,48.750454,274.05737,153.0,170.0,162.5,1458.0,1482.0,1468.375,2955.0,3003.0,2978.9583,5423.0,5539.0,5485.125,2.77,7.36,4.9962497,-6.42,-1.43,-3.6729167,-14.28,-7.54,-10.281667,2.55,14.66,8.191667,5.0200195,12.300018,8.433339,0.261,0.271,0.26558337,1.415936,4.7105813,3.1329155
20190414T0000,0.030528657,10.540529,4.954695,50.0,93.0,72.291664,1018.5,1021.7,1020.37506,0.6,0.0,69.083336,0.0,6.2083335,69.083336,107.87234,4983.9995,3101.888,1882.1119,1.25856,2.3230464,0.0,67.0,15.166667,3.2399998,34.2,19.230001,2.3051248,32.110706,13.612159,14.017548,1.835647,32.789658,17.075926,17.035889,7.5599995,36.749985,21.697187,35.10173,6.87779,38.047756,22.093193,48.599533,19.296133,42.18303,30.910246,146.97026,15.072783,54.536137,32.705868,169.68713,153.0,175.0,164.75,1451.0,1499.0,1467.875,2935.0,3016.0,2968.0833,5407.0,5523.0,5450.0835,0.05,10.67,5.1129165,-6.92,-0.94,-4.5654163,-15.37,-10.62,-13.376668,-0.19,19.58,8.062499,1.75,15.200012,7.910002,0.265,0.27,0.26712498,0.43065357,6.2255955,2.8615112
20190415T0000,1.5105287,17.760529,9.756362,42.0,95.0,67.375,1015.1,1023.7,1019.96246,0.0,0.0,23.333334,0.0,0.0,23.333334,680.45,6488.9897,4072.518,2416.472,1.5696,3.47781,0.0,10.0,0.5833333,3.6,27.72,16.454998,1.609969,26.28,11.334861,96.35966,1.484318,28.48326,15.044689,94.867294,20.176065,47.715958,32.103382,97.2266,16.434305,39.119267,28.535196,97.4004,9.3876505,32.058193,22.550295,125.92439,6.28713,42.12154,18.256336,57.94651,128.0,188.0,163.125,1486.0,1506.0,1497.9584,3022.0,3055.0,3040.5417,5530.0,5600.0,5576.0835,1.63,17.87,10.19125,-0.83,6.64,2.5854166,-10.32,-5.19,-6.771667,2.43,22.66,12.154584,4.200012,18.950012,11.12709,0.259,0.269,0.26516664,0.35907364,11.566975,5.229367
20190416T0000,6.6705284,15.330529,10.979279,48.0,84.0,61.583332,1016.4,1021.1,1018.24994,0.5,0.0,71.67917,53.916668,69.25,67.041664,3.7021272,3056.26,1163.6589,1892.601,1.0454398,2.0520983,0.0,165.0,18.0,2.52,19.8,10.364999,1.08,13.089354,6.462227,111.89367,1.5273507,28.357855,9.339253,126.67096,1.0182338,34.32671,15.209916,266.52057,6.763786,35.97299,18.770605,243.291,3.319036,43.34974,21.397295,221.63779,24.033876,56.304043,38.675575,309.38293,135.0,176.0,151.25,1479.0,1515.0,1492.5834,3025.0,3061.0,3038.2917,5582.0,5627.0,5598.5835,8.5,14.86,11.912084,1.64,6.57,3.6224997,-7.96,-5.22,-6.6195827,4.19,19.83,11.530417,5.7900085,16.700012,11.192506,0.259,0.264,0.26033333,2.1855125,9.040426,5.1983438
20190417T0000,9.810529,18.95053,13.786778,46.0,91.0,69.875,1019.4,1022.8,1020.9832,0.3,0.0,53.545837,8.0,26.083334,53.083332,513.83093,5145.98,3212.5273,1933.453,1.6905601,3.0720983,0.0,140.0,34.833332,3.2399998,14.759999,9.194999,1.08,14.044615,6.2795157,93.13636,1.8,15.119999,6.8719482,91.038475,5.506941,36.032383,16.669453,147.11687,4.68,30.652895,16.826387,167.09564,5.00128,20.969805,14.618201,218.38046,0.35999998,40.417915,20.686388,314.0479,164.0,189.0,175.25,1515.0,1531.0,1522.5834,3060.0,3090.0,3072.75,5623.0,5679.0,5644.1665,10.53,18.26,14.157498,2.97,6.78,4.2825,-6.5,-4.23,-5.6145835,9.81,25.49,15.295834,9.950012,20.570007,14.449173,0.266,0.271,0.26716664,1.0889597,11.807723,5.4256396
20190418T0000,7.1105285,21.89053,14.742195,36.0,73.0,54.125,1019.0,1022.8,1021.0168,0.0,0.0,30.666666,20.666666,29.416666,0.8333333,472.05743,6399.9893,4033.2842,2366.706,2.0347204,4.1649127,0.0,82.0,11.583333,7.92,32.039997,14.5199995,4.802999,15.379206,9.060953,93.63679,5.3999996,30.631746,14.096497,106.34817,10.08,28.664682,18.174318,104.940895,6.638072,30.147717,17.13141,106.4159,1.0182338,9.931042,5.2241426,235.27536,15.175612,40.513992,28.801828,338.1125,161.0,185.0,175.04167,1529.0,1552.0,1535.3334,3090.0,3118.0,3099.2083,5679.0,5695.0,5685.5835,8.91,21.38,15.369999,6.72,8.65,7.6991653,-3.79,-2.88,-3.1841667,6.54,26.86,16.055,7.8200073,23.290009,15.099593,0.256,0.266,0.262,3.7275386,16.780287,8.568935
20190419T0000,7.8305287,22.88053,15.87886,33.0,80.0,54.458332,1022.1,1026.7,1024.8833,0.0,0.0,1.25,0.0,1.25,1.25,814.201,6602.91,4156.3887,2446.521,1.9511999,4.2696133,0.0,474.0,140.20833,3.96,20.519999,8.745,3.219938,14.007655,8.12991,95.85238,2.5959969,28.660158,13.072206,107.80764,0.35999998,18.345877,7.0022545,19.07254,0.8049845,18.193361,6.7343116,359.73596,2.1897945,11.212135,6.4781,316.19708,3.396233,14.408997,6.9215846,17.676086,184.0,225.0,207.5,1551.0,1597.0,1573.0,3118.0,3162.0,3138.7083,5693.0,5721.0,5704.0415,9.68,21.93,16.385416,7.67,9.39,8.434999,-4.44,-2.9,-3.8791666,7.54,28.99,17.272081,8.730011,24.76001,16.27001,0.254,0.26,0.25641668,2.1165628,18.345343,9.58146
20190420T0000,10.190529,23.62053,17.147196,31.0,69.0,52.833332,1021.8,1026.9,1024.7292,0.0,0.0,0.8333333,0.0,0.41666666,0.8333333,823.8674,6672.33,4205.5596,2466.7705,2.0361602,4.6799574,0.0,742.0,210.125,2.52,27.0,14.744998,5.00128,15.496736,9.503084,97.422775,4.6938257,21.434364,14.183586,107.32172,3.4152596,32.343952,19.13868,89.6822,3.219938,30.853073,20.422722,94.601074,10.514218,25.076267,19.014948,124.29738,21.9718,48.971905,39.09981,131.23576,184.0,222.0,207.08333,1562.0,1592.0,1577.5416,3139.0,3157.0,3147.0417,5709.0,5721.0,5715.0,13.88,22.66,18.331251,8.01,10.39,8.872499,-4.12,-1.4,-2.7008336,8.36,28.56,17.950417,9.610016,24.850006,16.996258,0.25,0.256,0.25358334,3.8476086,20.092693,10.188496
20190421T0000,9.240529,23.780529,16.537611,27.0,76.0,51.916668,1012.1,1023.1,1018.2124,0.0,0.0,13.995833,19.375,12.416667,0.0,671.0043,6875.2495,4332.486,2542.765,2.1254401,4.7473035,0.0,72.0,3.5416667,7.5599995,30.599998,16.08,5.315336,13.979871,9.291507,103.05252,5.3999996,20.008356,14.42718,113.521164,6.830519,40.691147,26.639025,106.75508,8.350138,39.888584,23.459953,106.58348,18.64369,37.123665,28.445944,137.00284,26.250393,47.901646,35.1527,135.99028,102.0,191.0,152.08333,1484.0,1560.0,1523.125,3066.0,3138.0,3102.3333,5657.0,5717.0,5689.0415,11.8,23.78,17.714582,9.12,11.89,10.082084,-1.45,-0.05,-0.68291664,7.98,29.49,18.000418,9.399994,25.350006,17.10459,0.248,0.255,0.25033334,2.9628878,21.463335,10.531442
20190422T0000,8.560529,22.90053,16.023447,26.0,65.0,46.166668,998.8,1012.8,1005.72504,0.0,0.0,50.912495,62.625,43.375,4.2916665,278.76752,5495.7495,3607.4612,1888.289,2.1916802,4.806506,0.0,0.0,0.0,5.04,31.68,18.795,9.726664,26.552288,16.162481,106.68877,17.811815,31.581665,24.911993,109.01524,7.754637,46.34502,27.18778,119.52017,16.08761,52.032143,31.427752,120.85989,7.10031,47.110508,21.737007,141.57738,12.849528,39.82843,26.234663,168.32349,-11.0,105.0,46.791668,1369.0,1479.0,1419.625,2964.0,3059.0,3005.75,5579.0,5658.0,5614.75,10.98,23.7,17.819166,10.0,13.36,11.264999,-1.38,2.04,0.17666669,8.19,27.38,17.044165,9.929993,23.24002,16.451672,0.244,0.253,0.24775003,4.478752,20.136696,10.901618
20190423T0000,7.5605288,22.38053,15.73386,38.0,70.0,52.416668,995.5,999.8,997.23737,0.0,0.0,30.266665,30.708334,25.666666,8.333333,466.9111,6156.13,3820.501,2335.6292,1.87056,4.140135,0.0,429.0,115.958336,2.8799999,15.4800005,8.1,0.8049845,19.969458,8.798137,102.840675,3.4152596,32.042023,14.198886,105.91699,4.198285,16.854767,9.388297,272.33414,0.8049845,14.84318,7.2801347,243.74762,7.072878,38.6208,21.510149,180.0,24.288662,50.55405,36.64388,149.80064,-38.0,-4.0,-24.208334,1335.0,1365.0,1347.25,2912.0,2958.0,2930.1667,5506.0,5574.0,5530.1665,12.65,23.25,18.096668,9.6,12.91,10.726666,-3.1,0.9,-0.5745833,7.44,28.41,17.435835,8.990021,24.940002,16.710005,0.244,0.254,0.24754171,3.1168766,16.438438,9.510438
20190424T0000,11.250529,24.260529,16.233862,29.0,66.0,55.708332,998.0,1007.8,1001.85406,0.3,0.0,36.145832,30.666666,34.541668,7.375,358.56808,5441.46,3410.4028,2031.0573,1.9152001,4.032289,0.0,849.0,221.875,2.16,48.239998,19.244999,4.1046314,37.57993,13.931558,171.5493,0.35999998,42.402134,17.204166,180.46112,2.9024127,64.15681,23.449791,231.18944,5.3999996,73.86582,24.762396,213.91273,26.6327,71.51325,46.41783,196.83699,33.893574,101.82465,70.97048,198.83844,-16.0,65.0,16.083334,1358.0,1420.0,1384.3334,2942.0,2986.0,2961.125,5522.0,5560.0,5538.6665,13.65,24.51,18.02875,5.58,12.26,9.817084,-4.78,-0.6,-2.3854165,9.78,29.04,17.322918,11.190002,24.480011,16.875425,0.246,0.251,0.248875,4.7951546,20.687595,8.754542
20190425T0000,6.0805287,23.72053,14.912613,24.0,91.0,55.791668,1005.3,1010.2,1007.60834,0.0,0.0,64.308334,37.541668,59.291668,14.333333,299.23404,5433.45,3663.8533,1769.5963,2.13552,4.257041,0.0,205.0,26.083334,16.56,42.48,28.289999,5.3999996,25.050413,14.300705,150.1472,8.669949,31.722921,19.542835,153.43495,14.693999,40.541176,24.362448,192.25958,20.617662,50.484783,32.88367,199.43414,53.513,88.720825,69.22277,213.99475,72.52012,109.160164,87.97518,213.4473,46.0,85.0,63.083332,1421.0,1442.0,1428.375,2989.0,3017.0,3001.25,5555.0,5594.0,5576.0,9.1,23.83,16.574165,8.0,11.49,9.800418,-4.13,-1.81,-3.0308332,6.59,27.33,16.273333,8.429993,23.26001,15.37709,0.245,0.265,0.25354162,0.84461594,21.09298,9.67597
20190426T0000,6.5005283,14.180529,10.009279,51.0,90.0,73.833336,1010.1,1020.2,1015.40405,17.8,0.0,72.75,0.8333333,66.5,68.666664,295.69785,2902.2898,1317.4717,1584.8184,2.10672,1.9433151,0.0,217.0,70.875,12.599999,43.92,20.61,5.0528407,24.606731,13.10714,245.32925,5.1544156,31.222609,16.773489,251.0535,11.304229,49.26873,30.834196,271.78424,17.076298,51.972332,33.586903,272.22943,20.431387,85.71629,39.97508,241.04297,20.211363,94.47376,53.9592,206.20506,84.0,166.0,128.0,1420.0,1500.0,1457.25,2959.0,3033.0,2993.2083,5488.0,5571.0,5521.125,7.11,14.7,10.515833,-1.13,6.08,1.08625,-10.42,-3.02,-7.8458343,7.16,18.4,11.07375,8.600006,15.360016,11.551671,0.261,0.333,0.3067917,1.0095158,7.8532906,3.517731
20190427T0000,6.8105288,13.430529,9.400111,55.0,83.0,71.458336,1017.6,1022.3,1020.27515,2.4,0.0,77.583336,1.8333334,43.083332,71.708336,0.0,3295.6702,1374.6284,1921.0416,2.06784,2.1297822,0.0,129.0,47.166668,18.0,41.760002,30.884996,8.557102,31.731092,19.78631,256.77277,17.935081,38.986523,27.532518,257.96164,38.6208,61.858223,47.781002,267.32306,33.672993,68.67324,51.380005,269.9491,21.605999,75.367355,49.4285,267.88745,36.575005,122.95199,82.01931,291.34317,148.0,182.0,167.29167,1480.0,1502.0,1493.6666,2999.0,3033.0,3018.875,5474.0,5575.0,5539.25,8.31,12.54,10.320416,-2.4,1.31,-0.22041667,-13.82,-8.13,-9.900834,6.03,18.59,10.132916,7.4200134,14.410004,10.345426,0.283,0.299,0.29429165,1.8803749,6.9181128,3.4874065
20190428T0000,3.4805286,10.730529,7.3601117,56.0,87.0,73.25,1019.9,1022.6,1020.82916,3.3,0.0,85.791664,0.0,58.416668,85.25,59.999996,3884.85,2013.0085,1871.8414,1.9727998,1.9281443,0.0,186.0,50.208332,5.3999996,27.359999,20.429998,5.1544156,23.576563,15.399825,271.77737,8.287822,27.757376,19.230837,271.7856,10.948973,39.562347,29.343002,282.77515,1.9386592,47.82583,27.725441,291.0375,7.289445,57.22528,33.183743,291.8607,12.864649,97.28063,45.8635,305.94806,165.0,185.0,170.625,1473.0,1497.0,1482.375,2972.0,3006.0,2990.2083,5438.0,5486.0,5466.4165,4.88,9.81,7.2937503,-4.4,-1.7,-2.9204168,-14.85,-11.87,-13.203751,3.52,15.85,9.001667,5.880005,13.410004,9.332925,0.28,0.306,0.29208335,1.1255369,5.6615973,2.8682756
20190429T0000,6.2405286,14.380529,9.940528,47.0,83.0,64.75,1019.7,1023.2,1021.5583,0.0,0.0,66.0,16.875,33.708332,57.958332,363.19144,6335.909,4182.37,2153.5396,1.9152,3.1951742,0.0,49.0,21.291666,2.16,18.72,10.034999,1.08,16.56,7.5798073,359.84473,0.8049845,17.727943,8.625865,358.5872,1.1384199,23.444265,11.041244,13.984177,1.9386592,26.758923,12.91999,32.070053,5.0911684,38.546906,22.810144,38.484085,12.43434,65.99105,39.034443,75.3594,165.0,190.0,177.95833,1488.0,1512.0,1499.9166,3002.0,3038.0,3019.8333,5488.0,5594.0,5541.6665,6.23,13.57,9.668332,-3.0,1.28,-0.97541666,-12.08,-7.94,-10.339583,5.16,21.36,12.724166,6.850006,18.570007,12.082925,0.266,0.28,0.27454165,1.613121,8.582972,4.7404733
20190430T0000,9.270529,15.670529,12.1130295,52.0,81.0,66.541664,1016.7,1020.5,1018.5542,0.0,0.0,63.708332,1.0416666,3.6666667,63.708332,423.1865,4804.22,3057.9827,1746.2373,1.55232,2.6951022,1.0,60.0,15.5,4.68,23.4,13.349999,3.9763298,19.70815,9.480269,335.07544,5.315336,21.434364,11.588619,338.34055,7.289445,23.97989,16.360132,7.196228,8.209263,33.75756,20.003304,17.978409,25.762016,58.640232,38.95612,42.33737,44.86299,62.79395,53.20088,35.58203,141.0,170.0,154.79167,1483.0,1505.0,1491.5416,3032.0,3045.0,3037.875,5595.0,5607.0,5600.9165,9.6,15.3,12.458749,0.39,3.36,2.1425,-7.44,-3.61,-4.9745827,9.14,22.62,13.9591675,9.649994,19.369995,13.430839,0.263,0.267,0.26545832,2.3066416,8.529058,4.942966
20190501T0000,5.4805284,19.330528,13.449698,44.0,95.0,65.75,1012.3,1018.1,1015.00433,0.0,0.0,4.5833335,0.0,0.0,4.5833335,843.9685,7075.4995,4518.3203,2557.1797,1.9382399,4.0054164,0.0,30.0,2.5,6.8399997,14.4,10.169999,3.4152596,7.754637,6.1210494,59.16877,5.0142193,17.974781,9.603877,74.345215,5.3517847,24.609364,13.662341,72.94303,3.96,31.92654,15.341625,74.70606,1.8,25.49908,13.219738,21.716446,13.237038,62.809425,38.478386,28.221848,104.0,150.0,125.0,1464.0,1491.0,1473.9166,3013.0,3039.0,3028.7083,5585.0,5618.0,5604.4165,8.74,19.02,14.554582,1.99,6.84,4.1725,-4.79,-2.78,-3.7662497,5.28,26.69,15.596667,6.9900208,22.880005,14.722505,0.258,0.265,0.26224995,0.45105457,12.29105,6.321963
20190502T0000,9.680529,18.690529,13.178864,43.0,85.0,68.25,1009.4,1013.1,1011.1042,4.2,0.0,57.875,16.791666,49.0,46.125,187.92126,3938.2498,1951.9182,1986.3318,1.58688,2.5341666,0.0,171.0,39.5,1.4399999,30.599998,14.43,1.609969,25.6233,10.643823,260.11374,0.71999997,32.49785,12.200618,264.51212,4.5820518,51.60195,20.309855,264.32843,4.3349743,48.6533,23.025156,261.39352,13.627795,56.57615,30.593725,254.32098,13.527572,59.76434,35.396847,237.46176,80.0,109.0,93.458336,1418.0,1469.0,1443.5834,2961.0,3029.0,2995.8333,5503.0,5613.0,5558.5835,10.73,18.26,14.372085,1.28,6.4,4.7733335,-6.5,-2.98,-4.775833,7.51,24.48,13.866665,9.130005,19.429993,13.653338,0.258,0.29,0.26829165,1.8271494,12.26279,5.109465
20190503T0000,8.290529,14.510529,11.016778,57.0,94.0,74.208336,1010.1,1012.6,1011.19574,4.7,0.0,72.78333,2.875,31.666666,72.208336,253.4759,5316.86,3432.083,1884.7767,2.3644803,2.763497,4.0,89.0,40.583332,10.08,28.8,17.025,3.5455887,20.907913,13.240468,316.72226,9.028754,27.74103,16.157413,317.54584,12.605142,43.79589,21.384642,335.8376,8.28,45.536793,20.09923,341.7131,8.161764,32.919827,17.83974,296.85727,12.287555,33.989033,21.346617,273.55548,84.0,105.0,93.916664,1416.0,1436.0,1427.4166,2956.0,2974.0,2964.0417,5487.0,5508.0,5497.2915,9.02,14.11,11.4325,-0.09,2.53,1.5099999,-8.69,-6.4,-7.7987485,8.92,20.98,13.284584,9.459991,17.369995,12.805007,0.28,0.31,0.29487503,0.65516376,7.0909195,3.6182826
20190504T0000,2.2205286,12.200529,7.0013633,60.0,87.0,78.541664,1005.2,1015.9,1009.93335,2.3000002,0.42000002,89.90833,0.9583333,65.708336,85.208336,0.0,3039.3499,963.6691,2075.6807,1.2945598,1.439802,0.0,89.0,30.25,1.8,42.839996,23.384996,3.0758414,41.054203,17.720606,312.57623,2.968636,46.44,20.48778,314.0304,3.7064266,56.555527,30.54524,326.273,4.1046314,52.25955,32.64758,310.8165,14.934577,52.921223,35.38489,282.07657,22.55106,83.08204,54.210415,264.14355,45.0,128.0,81.583336,1376.0,1426.0,1399.4166,2900.0,2959.0,2921.1667,5375.0,5491.0,5433.5,2.02,11.9,7.830417,-5.23,1.36,-1.1666666,-16.26,-8.6,-10.400417,4.74,17.84,9.0775,6.399994,13.339996,9.538757,0.278,0.285,0.28070834,0.9436307,5.6732283,2.3450806
20190505T0000,-0.6194713,10.720529,5.0705285,38.0,94.0,66.625,1015.4,1020.3,1017.4917,0.0,0.0,57.791668,0.0,13.833333,55.791668,571.91486,6983.8296,4507.177,2476.6536,1.69056,2.9398208,0.0,57.0,26.25,16.199999,34.56,26.205,5.771239,34.2303,20.905287,352.33237,10.446206,34.247337,24.41612,355.96448,31.353085,43.211998,35.67536,14.212418,31.003918,41.161396,34.779034,17.248047,18.532133,40.102448,27.308512,29.151306,9.904906,49.951862,27.849289,13.644409,125.0,164.0,141.79167,1424.0,1476.0,1445.25,2913.0,2976.0,2938.6667,5362.0,5475.0,5407.375,-0.51,9.62,4.98,-6.69,-2.76,-4.7654166,-16.88,-14.59,-15.963752,1.91,18.23,9.400834,3.7099915,15.170013,9.037093,0.262,0.284,0.27445832,0.36433744,7.9724035,3.5616667
20190506T0000,2.0905285,12.600529,7.643862,43.0,82.0,59.291668,1020.1,1022.4,1021.11664,0.0,0.0,23.925001,3.375,1.4583334,22.166666,754.8582,6861.9,4259.0854,2602.8145,1.77984,3.230905,0.0,55.0,27.0,5.04,21.96,10.86,2.6208394,16.394829,7.944019,332.56854,2.4149535,16.055353,8.393397,339.82935,5.8048253,34.387066,16.509686,7.261093,4.1046314,30.972555,15.184722,6.875641,17.447933,32.219494,24.774889,7.7037354,22.530937,55.29136,46.078426,352.1925,165.0,180.0,172.375,1474.0,1500.0,1486.5,2972.0,3019.0,2991.7083,5477.0,5580.0,5526.6665,2.86,11.51,7.4320836,-4.81,-0.7,-2.951667,-14.8,-7.55,-12.097917,1.87,20.79,10.875,3.8399963,17.940002,10.462504,0.26,0.267,0.2623334,1.2761664,8.29977,4.731576
20190507T0000,3.9005284,16.910528,10.959695,35.0,74.0,51.833332,1012.0,1021.3,1017.3374,0.0,0.0,49.6125,37.583332,49.416668,1.2916666,337.82715,7149.3696,4602.857,2546.5132,2.01312,3.9255674,0.0,58.0,4.7916665,2.16,20.880001,9.135,2.9024127,9.47012,5.6264915,93.32312,2.8116899,10.97262,6.7250957,95.16524,1.0182338,13.104198,5.4916444,102.695366,0.71999997,37.249126,8.24628,213.16443,20.592503,50.862026,33.907818,272.3501,53.631542,79.403465,63.71317,286.599,102.0,173.0,143.08333,1456.0,1497.0,1477.2916,3009.0,3025.0,3015.6667,5563.0,5584.0,5572.9165,5.65,16.64,11.468333,-1.23,7.28,1.5358332,-6.86,-4.31,-5.3725,2.82,23.86,13.510001,4.9100037,20.459991,12.588336,0.258,0.263,0.26025,2.0957665,12.3109,7.1620345
20190508T0000,9.960529,13.080529,11.743446,47.0,88.0,70.541664,1002.5,1012.0,1006.5999,10.299999,0.0,98.333336,78.458336,98.333336,92.083336,0.0,883.7699,17.438261,866.33167,1.06416,1.337286,0.0,84.0,8.833333,6.8399997,44.28,28.379997,7.5942073,27.859905,14.01541,189.33705,5.4119864,38.093716,19.233608,202.18588,15.530151,83.25968,52.30099,233.6382,33.2781,79.21718,60.12438,245.78366,45.737003,90.99743,64.197754,247.41571,60.25028,109.10139,81.6881,250.59415,23.0,101.0,56.625,1371.0,1456.0,1404.7084,2923.0,3015.0,2962.5,5464.0,5576.0,5537.7915,11.52,15.68,13.56,2.91,7.87,6.0262504,-7.46,-2.55,-4.449167,9.18,12.45,11.1575,9.869995,13.02002,11.3687525,0.258,0.329,0.28387502,1.6686373,7.932707,4.097105
20190509T0000,7.8305287,14.190529,11.565112,53.0,81.0,66.875,1000.6,1009.6,1004.06244,0.4,0.0,51.666668,0.0,17.166666,49.208332,440.90778,3392.6802,1147.8168,2244.8633,2.5272002,2.739746,0.0,111.0,39.708332,27.72,49.32,38.264996,11.525623,37.731365,25.550133,239.82208,19.022177,47.225906,33.955967,240.12152,53.331055,76.01457,61.48341,248.84515,55.344074,88.231575,66.24778,254.69748,39.763298,75.518524,61.62079,265.72836,56.89025,101.268196,78.06828,272.35913,8.0,80.0,35.583332,1349.0,1417.0,1377.4166,2892.0,2959.0,2918.75,5425.0,5505.0,5456.5835,10.92,15.46,13.226666,1.91,4.21,3.0791671,-8.56,-6.69,-7.3308334,6.41,14.51,11.210416,7.4599915,13.570007,10.979173,0.291,0.305,0.29645836,2.0258722,7.508334,4.744308
20190510T0000,7.1605287,17.21053,12.812612,54.0,84.0,68.0,1009.7,1012.8,1011.5083,0.0,0.0,30.791666,1.625,0.41666666,30.375,661.65173,5030.2793,2909.6196,2120.6604,1.9008,2.9924335,3.0,74.0,29.791666,13.32,25.56,18.57,2.8799999,15.827721,9.432389,234.97206,2.16,25.277023,12.532119,244.7865,6.830519,47.88135,21.555435,261.06232,16.434305,50.196445,31.740082,258.54126,35.64727,59.29627,43.21403,270.0,72.34567,81.63749,77.140465,288.06323,82.0,109.0,96.833336,1419.0,1460.0,1441.5416,2960.0,3028.0,2989.25,5507.0,5609.0,5556.125,11.3,17.51,14.131251,1.05,8.14,3.3304167,-7.57,-3.36,-5.9745827,6.03,23.04,14.04375,7.5400085,19.040009,13.248755,0.284,0.293,0.289125,1.6307993,9.015985,5.135595
20190511T0000,9.280529,15.260529,13.029696,55.0,88.0,69.125,1010.5,1022.4,1014.3626,4.6,0.0,75.708336,29.541666,48.333332,63.75,308.93616,4711.6597,2409.04,2302.6199,2.3068798,2.9708922,4.0,181.0,61.166668,12.959999,55.44,36.0,7.7879906,43.34974,22.625381,258.51028,9.931042,52.175167,29.572733,257.16858,19.64228,74.132034,54.45386,265.81772,35.931534,84.188446,65.29741,269.90707,36.573235,88.91344,62.921967,264.53296,34.94968,107.67431,67.68964,266.7874,90.0,185.0,120.75,1446.0,1515.0,1465.6666,2997.0,3043.0,3012.75,5526.0,5610.0,5560.9165,9.18,17.07,14.033334,0.17,8.43,3.3866663,-9.01,-2.6,-5.84625,9.71,20.77,14.050832,10.880005,17.869995,13.570422,0.275,0.305,0.28495833,1.4725361,7.7883244,4.844794
20190512T0000,5.9605284,14.200529,10.173028,44.0,95.0,67.0,1023.2,1032.5,1027.8833,0.0,0.0,16.791666,0.0,4.3333335,16.5,675.0719,7489.35,4799.011,2690.3389,2.7071998,3.6772745,0.0,74.0,36.083332,12.959999,30.239998,23.414999,6.162207,28.44,17.116896,354.18823,10.086427,31.682047,22.606325,352.16238,25.942488,49.82717,35.606808,15.505173,27.459293,50.780422,36.013927,20.276337,30.555498,45.868576,37.03956,21.690964,1.5273507,46.13762,29.726992,357.59674,191.0,265.0,229.125,1520.0,1594.0,1555.75,3047.0,3115.0,3077.1667,5556.0,5655.0,5592.8335,6.84,12.94,10.1745825,-1.5,0.81,-0.16583334,-12.08,-9.45,-11.126667,5.37,20.81,12.519168,7.080017,18.25,12.286674,0.266,0.299,0.28245834,0.4653511,9.051191,4.6129007
